DateTime,SPX.GI,DJI.GI,IXIC.GI,GSPTSE.GI,IBOVESPA.GI,MERV.GI,MXX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,FTSEMIB.FI,IBEX.GI,SSMI.GI,BFX.GI,AEX.GI,N225.GI,SENSEX.BO,STI.GI,AS51.GI,KS11.GI,000001.SH,399001.SZ,000300.SH,HSI.HI,NZ50.GI,SETI.GI,136647.MI,IPSA.GI,ISEQ.GI,BVLX.GI,KAX.GI,HEX.GI,OSEAX.GI,OMXS30.GI
2000/05/18,1437.21,10777.28,3538.71,9549.85,14626.6904,454.66,6113.05,6232.9,6451.97,7181.58,45941,10889.6,7795.6,2916.07,668.22,17031.63,4192.44,2006.56,3044.9,712.95,1758.537,4439.386,NaN,14322.6,NaN,343.39,NaN,1149.52,5395.91,2806.54,284.87,17218.82,189.524,1429.04
2000/05/19,1406.95,10626.86,3390.4,9293.14,14326.6299,425.63,5863.68,6045.4,6196.05,6989.03,44325,10544.9,7718.7,2885.8,652.45,16858.17,4068.65,2004.65,3039.1,730.68,1777.828,4479.366,NaN,14478.26,NaN,343.4,NaN,1147.51,5323.85,2754.51,284.87,15866.47,186.758,1369.62
2000/05/22,1400.72,10542.55,3364.21,9293.14,13891.2402,429.82,5656.45,6035.5,6094.17,6912.96,43100,10326.3,7711.7,2885.89,641.8,16386.01,3920.18,1933.98,3004,691.61,1824.736,4573.426,NaN,14140.73,NaN,333.36,NaN,1128.96,5127.54,2705.11,280.54,14441.89,185.658,1314.11
2000/05/23,1373.86,10422.28,3164.55,8986.58,13587.1602,426.12,5593.58,6086.8,6148.56,6927.69,44172,10380.1,7825.7,2898.76,644.33,16318.73,3943.54,1909.47,3021.4,679.76,1832.075,4547.504,NaN,14257.18,NaN,325.99,NaN,1126.96,5125.54,2741.7,285.93,14741.6,185.337,1352.05
2000/05/24,1399.05,10535.35,3270.61,9144.16,14166.4004,445.6,5800.03,6118.6,6027.1,6834.88,43635,10342.4,7846.1,2900.92,642.46,16044.44,3933.65,1880.96,3009.5,674.95,1855.493,4616.098,NaN,13933.98,NaN,319.68,NaN,1130.87,5045.3,2711.14,285.99,14215.31,182.629,1292.45
2000/05/25,1381.52,10323.92,3205.35,9043.7,14185.6104,445.6,5664.25,6231.1,6129.66,6978.87,44594,10560.6,7938.3,2909.34,645.55,16247.82,3999.03,1856.03,3018.1,699.53,1880.704,4677.287,NaN,13921.06,NaN,307.23,NaN,1117.53,5075.46,2727.66,290.62,15243.39,184.065,1341.38
2000/05/26,1378.02,10299.24,3205.11,9020.88,14542.2598,457.67,5652.29,6216.9,6129.15,6938.33,44633,10437.1,7821.7,2841.87,645.91,16008.14,4084.71,1842.28,3000.7,656.66,1879.617,4662.296,NaN,13722.7,NaN,313.08,NaN,1105.49,4938.78,2719.99,289.22,14752.62,182.03,1315.76
2000/05/29,1378.02,10299.24,3205.11,9060.05,14772.6299,456.04,5728,6216.9,6205.13,7016.66,45062,10558.9,7846.8,2860.72,655.75,16245.44,4189.85,1872.62,3035.1,655.93,1898.748,4701.228,NaN,13975.07,NaN,308.45,NaN,1106.14,4922.69,2748.46,289.46,15286.1,181.092,1325.02
2000/05/30,1422.45,10527.14,3459.48,9344.13,15248.5498,472.69,5998.48,6359.6,6325.49,7119.26,45589,10648.5,7754.3,2884.46,655.06,16228.9,4311.77,1838.69,3050.6,691.26,1877.471,4640.022,NaN,13990.9,NaN,307.82,NaN,1117.02,5017.68,2789.61,293.64,15482.83,183.163,1366.54
2000/05/31,1420.6,10522.34,3400.91,9251.99,14956.6104,464.3,5961.14,6359.3,6426.26,7109.67,45214,10688.5,7754,2849.43,655.5,16332.45,4433.61,1865.31,3081,731.88,1894.554,4643.155,NaN,14713.86,NaN,323.29,NaN,1124.2,4915.62,2808.85,290.77,15833.28,182.664,1377.15
2000/06/01,1448.81,10652.2,3582.5,9552.24,15450.04,472.76,6178.06,6470.5,6599.71,7272.76,45999,10875.5,7754,2849.43,655.5,16694.3,4325.47,1879.41,3088,738.49,1903.488,4695.467,NaN,14941.19,NaN,327.6,NaN,1130.33,4924.76,2868.08,290.77,15833.28,182.664,1377.15
2000/06/02,1477.26,10794.76,3813.38,9747.67,16222.4805,501.37,6627.34,6626.4,6673.52,7438.95,46365,11141.5,7841.6,2895.37,677.92,16800.06,4453.47,1959.82,3140.9,760.69,1916.25,4728.883,NaN,15284.1,NaN,339.28,NaN,1134.16,4969.95,2906.12,297.81,17458.88,185.952,1442.36
2000/06/05,1467.63,10815.31,3821.76,9679.65,16022.9297,495.3,6554.89,6546.7,6656.26,7408.02,46077,11004.2,7791.1,2891.73,672.66,17201.79,4531.53,2015.99,3153,794.21,1899.092,4721.137,NaN,15861.68,NaN,352.6,NaN,1118.51,4969.95,2860.08,297.81,17020.37,184.294,1421.87
2000/06/06,1457.84,10735.58,3756.37,9609.94,15946.6299,484.87,6250.69,6546.8,6589.77,7359.8,45675,10782.5,7746.6,2898.45,668.7,17170.08,4591.68,2039.05,3149.9,794.21,1925.544,4824.79,NaN,15861.68,NaN,345.43,NaN,1117.7,4994.12,2857.83,296.74,16603.1,182.695,1425.15
2000/06/07,1471.36,10812.87,3839.26,9557.65,16271.7402,491.04,6238.41,6503.8,6498.5,7292.98,46275,10688.9,7797.9,2898.75,666.56,17144.96,4604.84,2068.37,3112.6,822.54,1935.031,4826.191,NaN,15900.06,NaN,340.83,NaN,1116.32,5001.26,2841.91,295.57,16351.85,182.531,1415.06
2000/06/08,1461.67,10668.73,3825.56,9652.39,16398.8008,487.84,6364.91,6496.6,6523.66,7243.13,46024,10799.6,7809.8,2857.34,672.13,17004.34,4728.81,2092.15,3126.7,800.11,1925.206,4760.341,NaN,15876.93,NaN,344.58,NaN,1114.22,4999.68,2854.08,295.64,16847.24,183.775,1422.34
2000/06/09,1456.95,10614.07,3874.84,9728.84,16342.2803,490.07,6398.73,6443.8,6549.05,7254.53,46260,10873.2,7796.8,2876.58,673.74,16861.91,4729.63,2071.31,3146.5,836.4,1900.787,4731.389,NaN,16120.26,NaN,341.35,NaN,1121.96,4981.34,2897.77,293.06,16877.21,184.606,1420.32
2000/06/12,1446,10564.21,3767.91,9819.63,16096.7002,488.22,6405,6430.9,6549.05,7235.64,46055,10791.3,7796.8,2876.58,673.74,16980.61,4639.46,2076.56,3146.5,845.81,1912.557,4737.88,NaN,16055.05,NaN,340.7,NaN,1108.5,5001.81,2901.31,293.06,17084.67,184.606,1420.32
2000/06/13,1469.44,10621.85,3851.06,9836.5,16354.4697,499.32,6539.2,6447.1,6532.84,7268.91,46258,10806,7817.1,2914.72,675.67,16914.95,4615.13,2046.5,3113.8,804.45,1938.674,4790.023,NaN,15692.94,NaN,334.99,NaN,1110.96,5012.58,2915.82,289.52,16751.02,184.957,1375.37
2000/06/14,1470.54,10687.96,3797.41,9972.06,16366.0996,502.2,6667.2,6536.3,6608.1,7350.94,46756,10880.7,7888.1,2886.5,683.28,16654.42,4625.04,2062.09,3118.2,819.27,1932.29,4766.485,NaN,15857.07,NaN,345.43,NaN,1112.4,4953.43,2944.74,289.38,17185.13,185.564,1368.32
2000/06/15,1478.73,10714.83,3845.74,10110.56,16561.3691,500.52,6563.61,6490.8,6512.98,7328.62,46773,10876,7827.9,2906.34,685.51,16338.7,4653.22,2072.9,3133.1,770.95,1942.285,4793.615,NaN,16080.34,NaN,345.29,NaN,1105.78,4965.39,2947.13,291.27,16787.35,185.235,1343.24
2000/06/16,1464.46,10449.31,3860.56,10035.66,16424.9297,485.4,6452.9,6526,6456.26,7131.4,45904,10723.8,7845.6,2922.5,682.45,16318.31,4764.67,2050.38,3140.8,759.04,1926.944,4757.174,NaN,16434.38,NaN,344.49,NaN,1109.14,5011.53,2945.22,294.2,16891.19,186.46,1338.09
2000/06/19,1486,10557.85,3989.83,10136.81,16850.0293,485.4,6551.25,6490.2,6505.16,7198.8,45841,10595.6,7794.6,2895.31,677.19,16591.35,4837.24,2030.88,3151.1,755.38,1915.205,4752.922,NaN,16267.47,NaN,340.66,NaN,1109.14,4986.48,2924.88,291.26,16875,186.308,1322.63
2000/06/20,1475.95,10435.17,4013.36,10239.88,16843.5801,483.82,6521.22,6526.9,6554.92,7227.27,46038,10563.4,7796.6,2900.04,682,16907.55,4863.9,2042.66,3155.2,785.32,1895.348,4733.929,NaN,16086.74,NaN,339.77,NaN,1096.83,4994.54,2910.29,292,17651.4,185.398,1381.55
2000/06/21,1479.13,10497.75,4064.01,10197.27,17254.2598,484.77,6687,6477.8,6490.76,7100.09,45704,10351.4,7760.2,2899.12,684.88,17210.08,4731.57,2070.89,3178.4,781.87,1913.131,4788.612,NaN,16238.14,NaN,338.12,NaN,1099.95,4957.69,2901.34,290.8,17328.02,183.487,1362.56
2000/06/22,1452.18,10376.12,3936.84,10064.46,17254.2598,478.42,6570.67,6413.8,6474.88,7053.67,45372,10490.5,7664.4,2909.9,684.16,17106.01,4794.16,2065.13,3173.6,782.24,1913.901,4764.771,NaN,15952.36,NaN,334.03,NaN,1096.5,4891.21,2901.34,294.22,16827.5,184.631,1339.23
2000/06/23,1441.48,10404.76,3845.34,10091.09,16977.2598,476.03,6425.57,6391.5,6545.35,6980.41,45909,10533.1,7677,2891.01,682.72,16963.21,4721.7,2069.63,3177.1,778.94,1939.627,4808.313,NaN,15738.08,NaN,333.31,NaN,1094.84,4910.2,2858.16,291.66,16827.5,185.819,1339.23
2000/06/26,1455.31,10543,3912.12,10227.39,16744.8008,469.19,6599.34,6405.2,6586.26,7027.19,45985,10488.9,7686.1,2890.43,686.01,16925.4,4670.09,2067.74,3177.8,791.55,1948.639,4823.824,NaN,15978.91,NaN,330.73,NaN,1094.84,4845.83,2826.69,288.02,16387.01,186.233,1331.64
2000/06/27,1450.55,10504.47,3858.96,10165.51,16512.9297,475.89,6747.32,6375.3,6568.09,7048.96,45802,10528.2,7691.8,2910.33,683.41,17279.06,4686.91,2080.69,3190.1,809.87,1942.898,4816.375,NaN,16155.77,NaN,334.18,NaN,1100.04,4829.47,2808.32,285.73,15900.14,186.376,1305.73
2000/06/28,1454.82,10527.8,3940.34,10231.33,16842.2891,486.61,6676.64,6313.5,6607.96,7056.05,46368,10583.2,7727.8,2908.08,683.15,17370.17,4748.8,2107.26,3213.9,818.73,1947.481,4824.676,NaN,16438.42,NaN,334.48,NaN,1099.24,4840.92,2839.18,286.26,15624.67,187.218,1332.49
2000/06/29,1442.39,10398.04,3877.23,10110.98,16407.1602,487.18,6834.08,6239,6400.82,6874.54,45699,10366.4,7710.5,2903.58,666.72,17475.9,4792.74,2098.88,3254.5,818.9,1937.261,4846.781,NaN,16286.8,NaN,323.35,NaN,1100.96,4885.91,2788.55,282.36,14283.9,186.335,1284.46
2000/06/30,1454.6,10447.9,3966.11,10195.45,16727.9492,496.9,6948.33,6312.7,6446.54,6898.21,46448,10581.3,7761.6,2953.28,672.14,17411.05,4748.77,2088.85,3311.2,821.22,1928.106,4830.674,NaN,16155.78,NaN,325.69,NaN,1108.67,4916.62,2829.39,287.53,15218.51,187.85,1315.1
2000/07/03,1469.54,10560.68,3991.93,10195.45,17088.5391,513.9,7373.37,6470.4,6508.47,6958.96,46729,10676.7,7789.7,2954.64,668.01,17614.66,4844.98,2126.21,3308.1,835.21,1895.637,4739.369,NaN,16124.97,NaN,319.26,NaN,1112.06,4942.43,2849.08,293.56,15614.72,189.172,1342.75
2000/07/04,1469.54,10560.68,3991.93,10301.41,17279.2109,520.44,7520.04,6417,6494.77,6944.36,46551,10848.9,7828.7,2955.46,669.62,17470.15,4887.06,2119.56,3310.1,818.53,1907.931,4753.476,NaN,16235.76,NaN,316.66,NaN,1112.17,4993.25,2859.9,296.33,15968.33,188.653,1353.57
2000/07/05,1446.23,10483.6,3863.1,10323.75,17134.9297,522.58,7372.59,6382.5,6462.7,6961.73,46607,10757.6,7866.7,2967.86,667.83,17435.95,4912.11,2122.17,3320.5,830.4,1909.187,4735.259,NaN,16474.27,NaN,322.85,NaN,1120.87,4922.79,2836.01,297.85,15483.22,188.458,1336.25
2000/07/06,1456.67,10481.48,3960.57,10242.56,17348.0703,530.95,7306.14,6419.6,6453.97,6951.09,46922,10739.6,7911.7,2953.06,665.6,17282.37,4885.6,2103.56,3306.9,837.63,1902.552,4703.529,NaN,16489.59,NaN,318.42,NaN,1115.82,4930.38,2833.47,299.08,15248.27,188.683,1338.48
2000/07/07,1478.9,10635.99,4023.2,10380.28,17598.8301,534.51,7370.38,6497.5,6565.97,7052.22,47656,10896.7,7903.7,2977.72,674.98,17398.24,4905.94,2124.89,3305.3,841.74,1932.792,4753.033,NaN,16829.96,NaN,322.87,NaN,1121.54,4974.39,2825.21,301.9,15814.5,189.728,1374.03
2000/07/10,1475.62,10646.59,3980.29,10235.39,17471.6309,533.83,7398.7,6466.2,6487.42,7070.82,47583,10828.9,7911.1,2996.43,678.83,17572.68,4867.43,2121.11,3323.8,851.47,1948.021,4723.393,NaN,17238.67,NaN,326.62,NaN,1127.88,5022.63,2823.71,303.36,16146.38,189.155,1376
2000/07/11,1480.88,10727.19,3956.42,10350.27,16880.6602,535.78,7266,6475.8,6490.35,7003.98,47922,10874.8,7927.3,3016.93,680.6,17504.36,4898.07,2133.12,3323.3,836.86,1960.541,4804.067,NaN,17359.66,NaN,325.72,NaN,1131.3,5074.35,2822.75,307.96,15769.03,188.992,1361.53
2000/07/12,1492.92,10783.42,4099.59,10572.85,17053.3809,544.79,7416.34,6518.5,6536.51,7065.97,47842,10878.7,7895.2,3030.84,686.33,17342.13,4964.28,2135.49,3318.4,839.76,1973.374,4805.007,NaN,17552.26,NaN,323.93,NaN,1130.3,5115.46,2841.37,310.84,16003.32,191.867,1380.09
2000/07/13,1495.84,10788.72,4174.86,10679.32,16444.25,536.11,7428.13,6475.7,6570.36,7195.99,48056,10848.2,7951.7,3027.36,687,17036.9,4880.8,2112.88,3306.5,845.75,1979.201,4839.131,NaN,17449.5,NaN,320.45,NaN,1112.32,5098.45,2846.63,307.78,16565.59,193.569,1406.37
2000/07/14,1509.98,10812.75,4246.18,10778.8,16880.9492,545.68,7435.99,6475.4,6570.36,7318.38,47832,11002.6,7938.9,3013.9,687.36,17142.9,4856.82,2105.43,3303.5,827.95,1987.192,4834.614,NaN,17586.16,NaN,315.58,NaN,1110.01,5105.78,2880.38,306.3,16676.69,193.976,1420.35
2000/07/17,1510.49,10804.27,4274.67,10844.52,17387.8809,540.05,7291.74,6525.5,6619.25,7430.7,47871,10949.2,7903.2,3021.05,689.09,17286.83,4747.32,2135.55,3313.4,827.95,1982.479,4770.58,NaN,17834.78,NaN,315.58,NaN,1114.42,5164.64,2907.26,306.78,17056.44,194.014,1444.24
2000/07/18,1493.74,10739.92,4177.17,10735.47,17368.5898,529.72,7216.58,6450.5,6514.54,7406.91,47637,10791.5,7896.2,3014.61,683.57,16945.07,4734.8,2139.6,3300.6,812.33,1993.986,4795.605,NaN,17440.83,NaN,313.39,NaN,1109.72,5132.66,2883.3,305.39,16829.01,194.126,1416.46
2000/07/19,1481.96,10696.08,4055.63,10633.15,16927.5508,524.44,6863.27,6465.4,6495.11,7366.57,47715,10850.7,7933.5,3000.64,680.32,16983.57,4616.01,2175.31,3299.6,797.3,1998.426,4794.098,NaN,17710.07,NaN,314.54,NaN,1106.2,5138.51,2876.16,306.02,16468.02,194.613,1397.78
2000/07/20,1495.57,10843.87,4184.56,10740.8,17203.6191,528.53,6765.28,6469,6563.77,7480.14,48215,10986.1,7946.7,3024.89,684.35,16983.57,4575.67,2173.41,3300.9,778.9,1991.56,4801.64,NaN,17758.51,NaN,307.85,NaN,1117.61,5133.68,2915.26,311.98,16480,195.264,1425.53
2000/07/21,1480.19,10733.56,4094.45,10842.08,17318.2402,519.97,6718.73,6378.4,6464.12,7373.26,47803,10879.6,7900.4,3024.89,678.97,16811.49,4463.66,2161.02,3332.3,783.06,1996.336,4797.621,NaN,17920.86,NaN,305.66,NaN,1123.48,5099.55,2896.53,308,16299.05,195.409,1352.48
2000/07/24,1464.29,10685.12,3981.57,10783.48,17385.9805,518.18,6658.17,6381.3,6502.57,7328.31,47488,10831.5,8009.2,3031.56,683.57,16547.12,4188.34,2133.67,3305.4,737.89,1989.239,4774.39,NaN,17659.69,NaN,293.13,NaN,1123.08,5119.06,2912.69,307.94,16330.11,195.888,1359.72
2000/07/25,1474.47,10699.97,4029.57,10867.07,17049.4199,517.44,6715.6,6390.7,6463.91,7329.04,47549,10714.6,8014.7,3039.62,683.15,16573.59,4336.2,2135.23,3282.1,737.64,1996.577,4781.091,NaN,17375.34,NaN,295.59,NaN,1108.8,5089.39,2875.49,301.42,15980.22,195.423,1345.8
2000/07/26,1452.42,10516.48,3987.72,10916.07,17121.3008,514.64,6748.48,6387.1,6493,7302.12,47063,10743.8,8005.4,3037.16,680.46,16502.61,4191.27,2106.92,3282.9,743.84,2012.319,4819.62,NaN,17620.23,NaN,291.43,NaN,1099.84,5108.85,2871.75,298.96,16051.89,195.52,1342.41
2000/07/27,1449.62,10586.13,3842.23,10696.23,16948.7305,508.64,6607.49,6352.1,6511.53,7183.44,46256,10726,7992.6,3059.78,672.09,16182.01,4281.13,2086.33,3258.2,727.68,2012.35,4854.808,NaN,17450.09,NaN,294.22,NaN,1096.25,5016.35,2877.42,300.48,14188.17,194.472,1307.02
2000/07/28,1419.89,10511.17,3663,10342.98,16485.6895,497,6344.03,6335.7,6415.72,7128.3,45780,10560,7997.8,3060.17,663.72,15838.57,4276.7,2062.93,3255,692.65,2012.793,4852.715,NaN,17183.93,NaN,291.6,NaN,1076.68,4994.47,2824.25,300.29,13835.76,195.223,1300.32
2000/07/31,1430.83,10521.98,3766.99,10406.31,16454.5996,502.01,6514.21,6365.3,6542.49,7190.37,46309,10531.6,8023.2,3068.61,668.18,15727.49,4279.86,2077.3,3251.1,705.97,2023.539,4894.125,NaN,16840.98,NaN,284.67,NaN,1074.76,4985.85,2833.06,305.61,13936.4,194.705,1320.12
2000/08/01,1438.1,10606.95,3685.52,10352.86,16289.8701,488.84,6507.77,6379.3,6532.29,7145.53,46185,10549,8023.2,3050.49,670.89,16099.67,4253.69,2097.81,3254,727.1,2028.151,4905.027,NaN,16897.45,NaN,295.49,NaN,1100.94,5119.9,2855.77,311.23,13822.64,195.367,1310.55
2000/08/02,1438.7,10687.53,3658.46,10368.48,16314.4697,488.85,6543.93,6391.3,6529.91,7112.45,46246,10644.5,8151.2,3054.98,675.96,16206.19,4260.88,2093.38,3270.3,728.33,2030.683,4899.139,NaN,17277.39,NaN,301.22,NaN,1107.09,5185.48,2867.66,310.35,13340.83,195.186,1299.32
2000/08/03,1452.56,10706.58,3759.88,10413.68,16720.7598,484.92,6509.17,6317.1,6354.93,7037.91,45606,10453,8137.7,3046.28,666.75,15814.44,4207.63,2070.02,3275.1,722.08,2036.301,4916.637,NaN,17274.28,NaN,307.97,NaN,1113.02,5212.3,2831.88,306.21,12650.51,193.958,1255.5
2000/08/04,1462.93,10767.75,3787.36,10567.53,16761.25,486.26,6582.67,6363.5,6461.35,7016.59,45789,10583.4,8119.6,3086.45,673.45,15667.36,4186.16,2078.55,3277.2,710,2026.361,4915.972,NaN,17425.7,NaN,311.42,NaN,1115.03,5264.13,2833.98,311.52,13239.49,196.092,1260.99
2000/08/07,1479.32,10867.01,3862.99,10567.53,16995.8008,490.77,6635,6387.8,6519.04,7113.22,46861,10707.7,8251,3112.43,680.57,16002.71,4201.25,2082.8,3305,675.59,2039.419,4950.789,NaN,17727.25,NaN,306.72,NaN,1114.25,5264.13,2819.53,316.58,12669.69,196.558,1281.48
2000/08/08,1482.8,10976.89,3848.55,10858.72,16884.7695,494.59,6669.85,6358.1,6532.44,7123.81,47202,10867.6,8253.4,3132.66,678.33,15820.11,4317.22,2079.57,3302.3,666.08,2049.916,4989.45,NaN,17211.84,NaN,318.15,NaN,1113.05,5184.94,2800.35,313.1,12882.71,197.015,1287.62
2000/08/09,1472.87,10905.83,3853.5,10863.01,16533.6699,496.46,6519,6414,6570.18,7226.71,47498,10951.9,8245.7,3164.96,683.86,16034.6,4317.04,2079.57,3309.8,710.23,2061.18,5022.877,NaN,17181.99,NaN,315.02,NaN,1119.06,5223.7,2824.48,319.37,13174.62,199.486,1306.11
2000/08/10,1460.25,10908.76,3759.99,10796.49,16834.8008,493.23,6474.81,6387.3,6562.54,7280.97,47627,11110.6,8202.8,3163.84,683.61,15975.65,4253.23,2117.53,3315.3,729.28,2065.943,5036.55,NaN,17333.21,NaN,309.42,NaN,1122.19,5237.67,2826.43,315.25,13306.31,198.692,1289.49
2000/08/11,1471.84,11027.8,3789.47,10788.79,17395,491.99,6501.3,6384.5,6553,7322.98,47354,11094.6,8236.2,3180.15,684,16117.5,4192,2126.11,3309.1,722.21,2062.666,5018.01,NaN,17214.42,NaN,316.6,NaN,1117.33,5231.79,2816.53,320.71,13309.74,201.091,1268.35
2000/08/14,1491.56,11176.14,3849.69,10999.13,17810.6309,488.57,6506.32,6419.9,6609.36,7331.67,47671,11210.6,8273.1,3190.32,687.07,16153.91,4232.51,2157.72,3314.9,733.25,2076.3,5013.178,NaN,16998.06,NaN,316.6,NaN,1115.54,5311.95,2826.74,326.5,13615,204.966,1290.59
2000/08/15,1484.43,11067,3851.66,11032.25,17744.1309,478.94,6501.67,6475.5,6636.61,7307.43,47671,11207.9,8250.1,3185.57,687.73,16298.29,4232.51,2174.79,3323.1,733.25,2076.823,4980.145,NaN,17463.53,NaN,321.44,NaN,1115.54,5224.98,2826.74,327.71,13363.79,205.784,1280.37
2000/08/16,1479.85,11008.39,3861.2,11031,17330.7695,473.31,6477.98,6532,6684.08,7315.27,47976,11342.7,8318.4,3185.27,689.82,16356.03,4325.67,2212.87,3331.8,751.14,2083.467,4999.46,NaN,17734.15,NaN,327.46,NaN,1112.99,5256.46,2805.1,329.52,13235.65,207.774,1300.13
2000/08/17,1496.07,11055.64,3940.87,11098.2,17702.5195,477.09,6536.87,6518.2,6635.34,7278.43,47537,11155.5,8260.8,3154.83,691.93,16161.03,4294.18,2227.26,3336.3,743.49,2091.586,5011.909,NaN,17622.01,NaN,322.5,NaN,1117.39,5321.4,2784.74,322.42,13141.24,208.014,1311.32
2000/08/18,1491.72,11046.48,3930.34,11133.8,17313.6895,463.26,6386.66,6543.7,6594.35,7232.42,47322,11065.5,8251.9,3153.9,693.75,16280.49,4347.04,2215.14,3344.2,728.32,2090.183,5006.876,NaN,17440,NaN,319.22,NaN,1126.5,5406.5,2793.84,319.28,13502.18,208.917,1311.31
2000/08/21,1499.48,11079.81,3953.15,11073.3,17083.3809,463.26,6345.13,6542.2,6571.63,7199.34,47437,11093.5,8289.8,3174.5,693.45,16040.18,4409.57,2228.22,3338.9,722.58,2108.69,5021.254,NaN,17501.48,NaN,312.66,NaN,1123.31,5384.76,2820.79,323.04,13449.23,212.655,1311.89
2000/08/22,1498.13,11139.15,3958.21,11137.2,17224.4297,460.19,6341.3,6584.8,6513.71,7249.2,47383,10934.6,8317.4,3160.74,696.03,16454.74,4461.23,2249.57,3353.4,738.61,2074.703,4944.662,NaN,17668.28,NaN,316.48,NaN,1122.34,5442.26,2786.87,317.7,13712.46,211.116,1332.56
2000/08/23,1505.97,11144.65,4011.01,11107.8,17450.4395,467.64,6367,6566.2,6501.7,7232.78,47695,10798.1,8377,3162.3,695.44,16436.65,4444.79,2223.18,3364.4,719.79,2057.919,4901.465,NaN,17427.4,NaN,308.37,NaN,1119.07,5404.49,2761.56,322.45,13366.51,212.827,1321.87
2000/08/24,1508.31,11182.74,4053.28,11179,17310.9609,470.51,6293.55,6557,6461.93,7230.26,47273,10720.1,8349.5,3164.76,696.18,16670.82,4459.07,2202.5,3372.4,718.86,2071.161,4936.293,NaN,17439.7,NaN,307.32,NaN,1110.35,5364.76,2764.18,325.74,13383.27,214.737,1316.21
2000/08/25,1506.45,11192.63,4042.68,11246,17642.6699,475.24,6181.15,6563.7,6595.11,7307.17,47624,10818.3,8311.7,3162.99,691.35,16911.33,4416.86,2204.13,3367.4,729.8,2086.703,4950.653,NaN,17236.74,NaN,306.84,NaN,1101.88,5374.7,2777.41,329.64,13424.85,214.525,1321.9
2000/08/28,1514.09,11252.84,4070.59,11224.5,17460.3301,475.31,6226.37,6563.7,6615.02,7339.22,47722,10907.5,8338.3,3172.03,695.6,17181.12,4395.81,2195.67,3363.9,731.81,2100.585,4957.475,NaN,17019.76,NaN,305.72,NaN,1102.67,5350.1,2795.29,329.55,13465.22,213.167,1324.57
2000/08/29,1509.84,11215.1,4082.17,11128.4,17354.8906,472.99,6331.28,6586.3,6633.99,7294.4,47493,10840.6,8257.3,3161.02,691.36,17141.75,4401.82,2183.52,3369.4,731.56,2105.476,4985.459,NaN,17240.11,NaN,309.24,NaN,1120.16,5356.01,2794.93,326.32,13385.12,213.285,1314.27
2000/08/30,1502.59,11103.01,4103.81,11173.6,17414.2793,475.96,6572.91,6615.1,6634.62,7185.56,47617,10869.6,8220,3134.8,685.31,16901.67,4411.85,2187.59,3357.8,718.93,2076.143,4930.824,NaN,17095.88,NaN,309.67,NaN,1116.51,5372.78,2804.13,328.23,13584.92,212.853,1318.51
2000/08/31,1517.68,11215.1,4206.35,11247.9,17346.6992,474.66,6664.82,6672.7,6625.42,7216.45,48134,10884.7,8219.9,3132.52,689.52,16861.26,4477.31,2164.92,3297.8,688.62,2021.199,4826.303,NaN,17097.51,NaN,307.83,NaN,1123.29,5403.44,2822.38,331.91,14128.9,214.716,1336.87
2000/09/01,1520.77,11238.78,4234.33,11388.8,17577.4199,496.41,6722.41,6795,6813.66,7344.67,48322,11170.1,8234.9,3125.41,695.18,16739.78,4477.31,2175.9,3331.7,692.19,1999.859,4782.933,NaN,17333.61,NaN,310.73,NaN,1139.56,5473.72,2871.28,333.69,14843.52,215.114,1358.26
2000/09/04,1520.77,11238.78,4234.33,11388.8,17613.1699,500.8,6775.97,6798.1,6922.33,7445.56,48564,11246.3,8193.5,3121.96,701.56,16688.21,4602.43,2210.53,3337.5,681.3,2010.602,4817.942,NaN,17726.17,NaN,309.01,NaN,1139.56,5455.87,2889.82,336.72,15443.28,213.93,1377.94
2000/09/05,1507.08,11260.61,4143.18,11328.2,17424.9707,495.62,6824.97,6752.5,6856.76,7395.07,48322,11188.2,8168.8,3102.87,698.02,16452.27,4598.65,2193.84,3347.3,679.24,1963.792,4723.073,NaN,17595.22,NaN,308.25,NaN,1131.68,5463.86,2873.67,342.47,14740.43,211.808,1372.25
2000/09/06,1492.25,11310.64,4013.34,11150.7,17589.6602,496.26,6789.73,6694.7,6796.79,7333.02,48357,11238.5,8129.5,3103.66,695.01,16399.87,4606.35,2177.09,3321.2,676.69,1925.907,4632.687,NaN,17605.23,NaN,302.51,NaN,1125.28,5467.6,2851.11,339.8,14323.5,211.203,1360.06
2000/09/07,1502.51,11259.87,4098.35,11061.6,17589.6602,497.31,6953.31,6689.2,6834.46,7373.34,48635,11282.5,8137.2,3071.21,694.9,16300.46,4628.93,2155.8,3306.6,656.37,1950.663,4670.472,NaN,17431.95,NaN,298.31,NaN,1128.36,5510.77,2863.36,338,14569.11,212.386,1361.26
2000/09/08,1494.5,11220.65,3978.41,10819.8,17433.1699,488.43,6903.48,6600.7,6703.36,7267.77,48059,11103.3,8088.1,3049.34,686.48,16501.55,4668.27,2151.52,3320.3,653.68,1959.312,4700.881,NaN,17275.45,NaN,297.07,NaN,1127.39,5450.79,2857.51,335.81,14167.06,212.886,1328.63
